Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775827139,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775827140,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775827141,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775827142,6,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775827143,8,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775827144,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775827145,12,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775827146,14,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775827147,16,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775827148,18,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775827149,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775827150,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775827151,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775827152,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775827153,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775827154,20,,Aggregated,0.000000,0.000000,110,110,8400,8400,14000,14000,14000,14000,14000,14000,14000,6,0,85,3812.766255506729,22.085607720063468,14201.04576400081,428.6666666666667
1775827155,20,,Aggregated,0.000000,0.000000,110,110,8400,8400,14000,14000,14000,14000,14000,14000,14000,6,0,85,3812.766255506729,22.085607720063468,14201.04576400081,428.6666666666667
1775827156,20,,Aggregated,0.000000,0.000000,110,110,8400,8400,14000,14000,14000,14000,14000,14000,14000,6,0,85,3812.766255506729,22.085607720063468,14201.04576400081,428.6666666666667
1775827157,20,,Aggregated,0.000000,0.000000,110,110,8400,8400,14000,14000,14000,14000,14000,14000,14000,6,0,85,3812.766255506729,22.085607720063468,14201.04576400081,428.6666666666667
1775827158,20,,Aggregated,0.000000,0.000000,110,110,8400,8400,14000,14000,14000,14000,14000,14000,14000,6,0,85,3812.766255506729,22.085607720063468,14201.04576400081,428.6666666666667
1775827159,20,,Aggregated,0.000000,0.000000,110,110,8400,8400,14000,14000,14000,14000,14000,14000,14000,6,0,85,3812.766255506729,22.085607720063468,14201.04576400081,428.6666666666667
